id,filename,stimulus_type,included,draft,training,participant_id,satisfaction,sound_label,sound_label_id,sound_recording,sound_recording_id,audio_concept_subset,participants_sound_recording_description,participants_sound_recording_description_confidence,description_match
5.77E+15,vibraphone (sustained) - 5768496487071744.wav,sound recording,FALSE,FALSE,FALSE,4.85E+15,Mostly satisfied,vibraphone (sustained),,vibraphone_sustained.wav,6.05E+15,acoustic instruments,Xylophone,Confident,
5.69E+15,guitar - 5692767623708672.wav,sound recording,FALSE,FALSE,FALSE,4.85E+15,Mostly satisfied,guitar,,guitar.wav,5.21E+15,acoustic instruments,guitar pluck,Very confident,
5.16E+15,helicopter - 5156940657197056.wav,sound recording,TRUE,FALSE,FALSE,4.77E+15,Neither satisfied or dissatisfied,helicopter,,helicopter_flying.wav,5.54E+15,everyday,heavy vehicle moving,Confident,
6.39E+15,camera - 6385148832514048.wav,sound recording,TRUE,FALSE,FALSE,4.77E+15,Somewhat satisfied,camera,,camera_capturing.wav,5.36E+15,everyday,camera clipping,Confident,
5.98E+15,bowling - 5980600494194688.wav,sound recording,TRUE,FALSE,FALSE,4.77E+15,Mostly dissatisfied,bowling,,bowling_ball_falling_rolling_hitting.wav,5.93E+15,everyday,clapping,Neutral,
5.01E+15,frying food - 5007820466421760.wav,sound recording,FALSE,FALSE,FALSE,4.77E+15,Mostly dissatisfied,frying food,,food_frying.wav,5.96E+15,everyday,water splashing,Neutral,
6.27E+15,subsynth 2003 - 6270116052336640.wav,sound recording,FALSE,TRUE,TRUE,5.2E+15,,subsynth 2003,,subsynth_2003.wav,5.31E+15,single synthesizer,,,
4.84E+15,subsynth 4708 - 4841953527070720.wav,sound recording,FALSE,TRUE,TRUE,5.2E+15,,subsynth 4708,,subsynth_4708.wav,6E+15,single synthesizer,,,
5.11E+15,subsynth 4708 - 5113343920570368.wav,sound recording,FALSE,TRUE,TRUE,5.2E+15,,subsynth 4708,,subsynth_4708.wav,6E+15,single synthesizer,,,
6.3E+15,subsynth 4708 - 6297998980022272.wav,sound recording,FALSE,TRUE,TRUE,5.2E+15,,subsynth 4708,,subsynth_4708.wav,6E+15,single synthesizer,,,
6.33E+15,subsynth 4708 - 6326440253456384.wav,sound recording,FALSE,TRUE,TRUE,5.2E+15,,subsynth 4708,,subsynth_4708.wav,6E+15,single synthesizer,,,
6.23E+15,subsynth 4708 - 6230190036353024.wav,sound recording,FALSE,TRUE,TRUE,5.2E+15,,subsynth 4708,,subsynth_4708.wav,6E+15,single synthesizer,,,
5.72E+15,subsynth 2238 - 5723996733571072.wav,sound recording,TRUE,FALSE,FALSE,5.39E+15,Somewhat satisfied,subsynth 2238,,subsynth_2238.wav,6.07E+15,single synthesizer,machines warming up,Not so confident,
5.67E+15,metaloid - 5665241580961792.wav,sound recording,TRUE,FALSE,FALSE,5.39E+15,Mostly satisfied,metaloid,,metaloid.wav,6.3E+15,commercial synthesizers,plane passing overhead,Neutral,
5.74E+15,narrow timbre - 5743444345487360.wav,sound recording,TRUE,FALSE,FALSE,5.39E+15,Mostly satisfied,narrow timbre,,narrow_timbre.wav,5.49E+15,commercial synthesizers,synthetic horn,Not so confident,
6.3E+15,classic synth brass - 6304150178496512.wav,sound recording,FALSE,TRUE,TRUE,5.39E+15,,classic synth brass,,classic_synth_brass.wav,5.95E+15,commercial synthesizers,,,
6.24E+15,classic synth brass - 6244791582982144.wav,sound recording,FALSE,TRUE,TRUE,5.39E+15,,classic synth brass,,classic_synth_brass.wav,5.95E+15,commercial synthesizers,,,
5.65E+15,subsynth 499 - 5650741771370496.wav,sound recording,TRUE,FALSE,FALSE,5.39E+15,Mostly satisfied,subsynth 499,,subsynth_499.wav,6.56E+15,single synthesizer,heating system working,Not so confident,
6.26E+15,classic synth brass - 6259018662150144.wav,sound recording,FALSE,FALSE,TRUE,5.39E+15,Mostly satisfied,classic synth brass,,classic_synth_brass.wav,5.95E+15,commercial synthesizers,synthetic horn,Neutral,
5.71E+15,stapler - 5705097937944576.wav,sound recording,FALSE,TRUE,TRUE,5.76E+15,,stapler,,stapler_stapling.wav,4.75E+15,everyday,,,
5.66E+15,stapler - 5664759605100544.wav,sound recording,FALSE,TRUE,TRUE,5.76E+15,,stapler,,stapler_stapling.wav,4.75E+15,everyday,,,
5.65E+15,stapler - 5650981350014976.wav,sound recording,FALSE,TRUE,TRUE,5.76E+15,,stapler,,stapler_stapling.wav,4.75E+15,everyday,,,
5.74E+15,stapler - 5742962369626112.wav,sound recording,FALSE,TRUE,TRUE,5.76E+15,,stapler,,stapler_stapling.wav,4.75E+15,everyday,,,
5.72E+15,stapler - 5723411678494720.wav,sound recording,FALSE,TRUE,TRUE,5.76E+15,,stapler,,stapler_stapling.wav,4.75E+15,everyday,,,
5.68E+15,stapler - 5684310296231936.wav,sound recording,FALSE,TRUE,TRUE,5.76E+15,,stapler,,stapler_stapling.wav,4.75E+15,everyday,,,
5.64E+15,typewriter (manual) - 5641206004449280.wav,sound recording,FALSE,TRUE,FALSE,5.76E+15,,typewriter (manual),,typewriter_typing.wav,5.7E+15,everyday,,,
5.71E+15,typewriter (manual) - 5713430174498816.wav,sound recording,FALSE,TRUE,FALSE,5.76E+15,,typewriter (manual),,typewriter_typing.wav,5.7E+15,everyday,,,
5.67E+15,typewriter (manual) - 5674534950666240.wav,sound recording,FALSE,TRUE,FALSE,5.76E+15,,typewriter (manual),,typewriter_typing.wav,5.7E+15,everyday,,,
5.77E+15,jackhammer - 5769015641243648.wav,sound recording,TRUE,FALSE,FALSE,5.76E+15,Mostly satisfied,jackhammer,,jackhammer_hammering.wav,5.75E+15,everyday,Concrete Breakers machine sound.,Very confident,
5.16E+15,coin dropping - 5160461725073408.wav,sound recording,TRUE,FALSE,FALSE,5.76E+15,Somewhat satisfied,coin dropping,,coin_dropping.wav,5.72E+15,everyday,coin sound,Very confident,
5.75E+15,typewriter (manual) - 5752428477546496.wav,sound recording,TRUE,FALSE,FALSE,5.76E+15,Mostly dissatisfied,typewriter (manual),,typewriter_typing.wav,5.7E+15,everyday,printing machine sound.,Confident,
5.69E+15,boat horn - 5692462144159744.wav,sound recording,TRUE,FALSE,FALSE,5.76E+15,Completely satisfied,boat horn,,boat_horn_sounding.wav,6.21E+15,everyday,ship horn,Confident,
5.76E+15,stapler - 5759266065481728.wav,sound recording,FALSE,FALSE,TRUE,5.76E+15,Neither satisfied or dissatisfied,stapler,,stapler_stapling.wav,4.75E+15,everyday,when we move a thin metal sheet then this sound produce.,Neutral,
5.92E+15,snoring - 5916202291429376.wav,sound recording,FALSE,TRUE,FALSE,4.82E+15,,snoring,,person_snoring.wav,5.94E+15,everyday,,,
6.15E+15,chewing - 6148450232041472.wav,sound recording,FALSE,TRUE,FALSE,4.82E+15,,chewing,,person_chewing.wav,5.1E+15,everyday,,,
5.42E+15,dog barking - 5422996969750528.wav,sound recording,FALSE,TRUE,FALSE,4.82E+15,,dog barking,,dog_barking.wav,5.86E+15,everyday,,,
6E+15,snoring - 5998899202359296.wav,sound recording,FALSE,TRUE,FALSE,4.82E+15,,snoring,,person_snoring.wav,5.94E+15,everyday,,,
6.48E+15,snoring - 6479152244850688.wav,sound recording,FALSE,TRUE,FALSE,4.82E+15,,snoring,,person_snoring.wav,5.94E+15,everyday,,,
4.84E+15,snoring - 4837036460605440.wav,sound recording,FALSE,TRUE,FALSE,4.82E+15,,snoring,,person_snoring.wav,5.94E+15,everyday,,,
5.59E+15,chewing - 5585500278620160.wav,sound recording,TRUE,FALSE,FALSE,4.82E+15,Somewhat satisfied,chewing,,person_chewing.wav,5.1E+15,everyday,chewing something crunchy,Confident,
6.2E+15,hammering - 6201495494066176.wav,sound recording,FALSE,FALSE,TRUE,4.82E+15,Somewhat satisfied,hammering,,hammer_hitting.wav,6.38E+15,everyday,knocking,Very confident,
5.97E+15,dog barking - 5970370418966528.wav,sound recording,TRUE,FALSE,FALSE,4.82E+15,Mostly satisfied,dog barking,,dog_barking.wav,5.86E+15,everyday,little dog barking,Very confident,
5.78E+15,snoring - 5775464803074048.wav,sound recording,TRUE,FALSE,FALSE,4.82E+15,Mostly satisfied,snoring,,person_snoring.wav,5.94E+15,everyday,man snoring,Very confident,
6.25E+15,pouring water - 6251845395677184.wav,sound recording,TRUE,FALSE,FALSE,4.82E+15,Somewhat satisfied,pouring water,,water_pouring.wav,6.67E+15,everyday,water pouring into a glass,Very confident,
4.71E+15,dog barking - 4713835592155136.wav,sound recording,FALSE,TRUE,FALSE,5.9E+15,,dog barking,,dog_barking.wav,5.86E+15,everyday,,,
5.75E+15,dog barking - 5745347150217216.wav,sound recording,FALSE,TRUE,FALSE,5.9E+15,,dog barking,,dog_barking.wav,5.86E+15,everyday,,,
5.66E+15,dog barking - 5663570972901376.wav,sound recording,TRUE,FALSE,FALSE,5.9E+15,Mostly satisfied,dog barking,,dog_barking.wav,5.86E+15,everyday,It's a dog that's barking,Confident,
4.78E+15,frog - 4780184246943744.wav,sound recording,FALSE,FALSE,FALSE,5.9E+15,Mostly satisfied,frog,,frog_croaking.wav,5.4E+15,everyday,a frog on it's ribbiting,Confident,
6.47E+15,car horn - 6473921779990528.wav,sound recording,FALSE,TRUE,FALSE,5.9E+15,,car horn,,car_horn_honking.wav,5.22E+15,everyday,,,
4.99E+15,car horn - 4986978332311552.wav,sound recording,FALSE,TRUE,FALSE,5.9E+15,,car horn,,car_horn_honking.wav,5.22E+15,everyday,,,
5.32E+15,car horn - 5320138945462272.wav,sound recording,FALSE,TRUE,FALSE,5.9E+15,,car horn,,car_horn_honking.wav,5.22E+15,everyday,,,
6.41E+15,car horn - 6410004076691456.wav,sound recording,TRUE,FALSE,FALSE,5.9E+15,Mostly satisfied,car horn,,car_horn_honking.wav,5.22E+15,everyday,It's a horn honking on a vehicle,Very confident,
4.66E+15,guitar - 4659667464617984.wav,sound recording,TRUE,FALSE,FALSE,5.9E+15,Completely satisfied,guitar,,guitar_playing.wav,5.82E+15,everyday,That's a guitar playing there a little jig,Confident,
4.71E+15,harmonica - 4713963098996736.wav,sound recording,TRUE,FALSE,FALSE,6.52E+15,Somewhat satisfied,harmonica,,harmonica_playing.wav,4.98E+15,everyday,musical instrument playing,Confident,
6.14E+15,whistle (instrument) - 6139636690714624.wav,sound recording,TRUE,FALSE,FALSE,6.52E+15,Somewhat satisfied,whistle (instrument),,whistle_whistling.wav,5.2E+15,everyday,whistling,Confident,
5.38E+15,truck - 5380722948833280.wav,sound recording,TRUE,FALSE,FALSE,6.52E+15,Somewhat satisfied,truck,,truck_accelerating.wav,6.72E+15,everyday,vehicle starting,Neutral,
5.99E+15,bicycle bell - 5986571035607040.wav,sound recording,TRUE,FALSE,FALSE,6.52E+15,Mostly satisfied,bicycle bell,,bicycle_bell_ringing.wav,4.52E+15,everyday,cycle bell,Confident,
5.7E+15,subsynth 2127 - 5697940240728064.wav,sound recording,FALSE,TRUE,FALSE,5.2E+15,,subsynth 2127,,subsynth_2127.wav,6.21E+15,single synthesizer,,,
5.75E+15,subsynth 2127 - 5754219344691200.wav,sound recording,TRUE,FALSE,FALSE,5.2E+15,Somewhat satisfied,subsynth 2127,,subsynth_2127.wav,6.21E+15,single synthesizer,Flute playing,Not so confident,
5.66E+15,subsynth 2127 - 5661725076488192.wav,sound recording,FALSE,TRUE,FALSE,5.2E+15,,subsynth 2127,,subsynth_2127.wav,6.21E+15,single synthesizer,,,
5.73E+15,subsynth 2127 - 5728382968922112.wav,sound recording,FALSE,TRUE,FALSE,5.2E+15,,subsynth 2127,,subsynth_2127.wav,6.21E+15,single synthesizer,,,
5.71E+15,soft shimmer - 5708832277790720.wav,sound recording,FALSE,FALSE,TRUE,5.2E+15,Somewhat satisfied,soft shimmer,,soft_shimmer.wav,6.55E+15,commercial synthesizers,Bell being struck,Not so confident,
6.02E+15,subsynth 1886 - 6018304267255808.wav,sound recording,FALSE,TRUE,FALSE,5.2E+15,,subsynth 1886,,subsynth_1886.wav,4.75E+15,single synthesizer,,,
5.64E+15,soft shimmer - 5643772113190912.wav,sound recording,FALSE,TRUE,TRUE,5.2E+15,,soft shimmer,,soft_shimmer.wav,6.55E+15,commercial synthesizers,,,
4.58E+15,subsynth 1886 - 4576894989107200.wav,sound recording,TRUE,FALSE,FALSE,5.2E+15,Somewhat satisfied,subsynth 1886,,subsynth_1886.wav,4.75E+15,single synthesizer,Drill working,Neutral,
6.27E+15,reversed envelope - 6271337970532352.wav,sound recording,TRUE,FALSE,FALSE,5.2E+15,Somewhat dissatisfied,reversed envelope,,reversed_envelope.wav,6.26E+15,commercial synthesizers,Gong being hit,Neutral,
5.74E+15,metaloid - 5744199185989632.wav,sound recording,TRUE,FALSE,FALSE,5.2E+15,Somewhat satisfied,metaloid,,metaloid.wav,6.3E+15,commercial synthesizers,Trombone playing,Confident,
6.32E+15,shadowland highs - 6320814651604992.wav,sound recording,FALSE,TRUE,FALSE,5.64E+15,,shadowland highs,,shadowland_highs.wav,4.86E+15,commercial synthesizers,,,
5.15E+15,subsynth 5297 - 5153826940125184.wav,sound recording,FALSE,TRUE,FALSE,5.64E+15,,subsynth 5297,,subsynth_5297.wav,4.73E+15,single synthesizer,,,
5.69E+15,subsynth 2198 - 5689297692786688.wav,sound recording,FALSE,TRUE,FALSE,5.64E+15,,subsynth 2198,,subsynth_2198.wav,6.49E+15,single synthesizer,,,
4.82E+15,subsynth 2198 - 4823726491172864.wav,sound recording,TRUE,FALSE,FALSE,5.64E+15,Completely satisfied,subsynth 2198,,subsynth_2198.wav,6.49E+15,single synthesizer,Door stop spring,Confident,
5.64E+15,subsynth 5297 - 5642740247298048.wav,sound recording,TRUE,FALSE,FALSE,5.64E+15,Somewhat satisfied,subsynth 5297,,subsynth_5297.wav,4.73E+15,single synthesizer,straight line winds,Confident,
5.75E+15,shadowland highs - 5747674888273920.wav,sound recording,TRUE,FALSE,FALSE,5.64E+15,Neither satisfied or dissatisfied,shadowland highs,,shadowland_highs.wav,4.86E+15,commercial synthesizers,toilet flushing,Confident,
5.12E+15,subsynth 2198 - 5121659782561792.wav,sound recording,FALSE,TRUE,FALSE,5.64E+15,,subsynth 2198,,subsynth_2198.wav,6.49E+15,single synthesizer,,,
5.09E+15,classic synth brass - 5094762549870592.wav,sound recording,TRUE,FALSE,FALSE,5.64E+15,Somewhat satisfied,classic synth brass,,classic_synth_brass.wav,5.95E+15,commercial synthesizers,train horn,Neutral,
6.33E+15,brushing teeth - 6329546185900032.wav,sound recording,TRUE,FALSE,FALSE,6.22E+15,Mostly satisfied,brushing teeth,,toothbrush_brushing.wav,6.16E+15,everyday,machinery sound,Confident,
5.36E+15,crumpling paper - 5357746484412416.wav,sound recording,TRUE,FALSE,FALSE,6.22E+15,Mostly satisfied,crumpling paper,,paper_crumpling.wav,5.61E+15,everyday,newspaper crushing sound,Confident,
5.09E+15,zipper - 5090345041788928.wav,sound recording,TRUE,FALSE,FALSE,6.22E+15,Completely satisfied,zipper,,zipper_opening.wav,5.9E+15,everyday,zip closing sound,Very confident,
4.89E+15,horse galloping - 4889254672990208.wav,sound recording,TRUE,FALSE,FALSE,6.22E+15,Completely satisfied,horse galloping,,horse_galloping.wav,6.67E+15,everyday,horse running,Very confident,
5.32E+15,dropping ice in glass - 5321912766955520.wav,sound recording,FALSE,TRUE,TRUE,6.25E+15,,dropping ice in glass,,ice_dropping_in_glass.wav,4.63E+15,everyday,,,
6.42E+15,dropping ice in glass - 6417117616275456.wav,sound recording,FALSE,TRUE,TRUE,6.25E+15,,dropping ice in glass,,ice_dropping_in_glass.wav,4.63E+15,everyday,,,
4.77E+15,dropping ice in glass - 4774103646994432.wav,sound recording,FALSE,TRUE,TRUE,6.25E+15,,dropping ice in glass,,ice_dropping_in_glass.wav,4.63E+15,everyday,,,
6.14E+15,dropping ice in glass - 6143141652463616.wav,sound recording,FALSE,TRUE,TRUE,6.25E+15,,dropping ice in glass,,ice_dropping_in_glass.wav,4.63E+15,everyday,,,
4.96E+15,dropping ice in glass - 4955626144792576.wav,sound recording,FALSE,TRUE,TRUE,6.25E+15,,dropping ice in glass,,ice_dropping_in_glass.wav,4.63E+15,everyday,,,
6.44E+15,marble in a glass bowl - 6441732208066560.wav,sound recording,FALSE,TRUE,TRUE,5.66E+15,,marble in a glass bowl,,marble_in_a_glass_bowl.wav,5.74E+15,commercial synthesizers,,,
6.01E+15,violin (plucked) - 6009377580384256.wav,sound recording,FALSE,TRUE,TRUE,5.85E+15,,violin (plucked),,violin_plucked.wav,6.54E+15,acoustic instruments,,,
5.29E+15,violin (plucked) - 5287376398057472.wav,sound recording,FALSE,FALSE,TRUE,5.85E+15,Somewhat satisfied,violin (plucked),,violin_plucked.wav,6.54E+15,acoustic instruments,some empty of aluminum cup and wood knife ,Confident,
5.09E+15,subsynth 2009 - 5092316834430976.wav,sound recording,FALSE,FALSE,TRUE,5.17E+15,Mostly satisfied,subsynth 2009,,subsynth_2009.wav,5.03E+15,single synthesizer,speaker feedback,Very confident,
5.18E+15,subsynth 2917 - 5184581858754560.wav,sound recording,FALSE,TRUE,TRUE,4.91E+15,,subsynth 2917,,subsynth_2917.wav,4.59E+15,single synthesizer,,,
5.48E+15,subsynth 2917 - 5476240202924032.wav,sound recording,FALSE,TRUE,TRUE,4.91E+15,,subsynth 2917,,subsynth_2917.wav,4.59E+15,single synthesizer,,,
4.8E+15,subsynth 3378 - 4804129360707584.wav,sound recording,FALSE,TRUE,FALSE,4.91E+15,,subsynth 3378,,subsynth_3378.wav,5.72E+15,single synthesizer,,,
5.98E+15,subsynth 2917 - 5977703404535808.wav,sound recording,FALSE,TRUE,TRUE,4.91E+15,,subsynth 2917,,subsynth_2917.wav,4.59E+15,single synthesizer,,,
5.08E+15,subsynth 2917 - 5079956455424000.wav,sound recording,FALSE,TRUE,TRUE,4.91E+15,,subsynth 2917,,subsynth_2917.wav,4.59E+15,single synthesizer,,,
6.02E+15,subsynth 2160 - 6022731841667072.wav,sound recording,FALSE,TRUE,FALSE,4.91E+15,,subsynth 2160,,subsynth_2160.wav,4.8E+15,single synthesizer,,,
6.51E+15,subsynth 2917 - 6507736728600576.wav,sound recording,FALSE,TRUE,TRUE,4.91E+15,,subsynth 2917,,subsynth_2917.wav,4.59E+15,single synthesizer,,,
6.3E+15,subsynth 2917 - 6304206818377728.wav,sound recording,FALSE,TRUE,TRUE,4.91E+15,,subsynth 2917,,subsynth_2917.wav,4.59E+15,single synthesizer,,,
5.36E+15,subsynth 2917 - 5357355508170752.wav,sound recording,FALSE,TRUE,TRUE,4.91E+15,,subsynth 2917,,subsynth_2917.wav,4.59E+15,single synthesizer,,,
5.75E+15,subsynth 2917 - 5747531812175872.wav,sound recording,FALSE,TRUE,TRUE,4.91E+15,,subsynth 2917,,subsynth_2917.wav,4.59E+15,single synthesizer,,,
4.79E+15,subsynth 2917 - 4786073318195200.wav,sound recording,FALSE,TRUE,TRUE,4.91E+15,,subsynth 2917,,subsynth_2917.wav,4.59E+15,single synthesizer,,,
4.82E+15,subsynth 2917 - 4823576972623872.wav,sound recording,FALSE,TRUE,TRUE,4.91E+15,,subsynth 2917,,subsynth_2917.wav,4.59E+15,single synthesizer,,,
5.15E+15,subsynth 2160 - 5149214950555648.wav,sound recording,FALSE,TRUE,FALSE,4.91E+15,,subsynth 2160,,subsynth_2160.wav,4.8E+15,single synthesizer,,,
4.69E+15,subsynth 2160 - 4687727157051392.wav,sound recording,FALSE,TRUE,FALSE,4.91E+15,,subsynth 2160,,subsynth_2160.wav,4.8E+15,single synthesizer,,,
5.39E+15,filter bubble - 5386526926045184.wav,sound recording,FALSE,TRUE,FALSE,4.91E+15,,filter bubble,,filter_bubble.wav,4.96E+15,commercial synthesizers,,,
6.52E+15,filter bubble - 6517314505670656.wav,sound recording,FALSE,TRUE,FALSE,4.91E+15,,filter bubble,,filter_bubble.wav,4.96E+15,commercial synthesizers,,,
6.6E+15,subsynth 1768 - 6602140109766656.wav,sound recording,FALSE,TRUE,FALSE,4.91E+15,,subsynth 1768,,subsynth_1768.wav,5.46E+15,single synthesizer,,,
6.48E+15,subsynth 1768 - 6483255415013376.wav,sound recording,FALSE,TRUE,FALSE,4.91E+15,,subsynth 1768,,subsynth_1768.wav,5.46E+15,single synthesizer,,,
4.8E+15,subsynth 3378 - 4798481478713344.wav,sound recording,FALSE,TRUE,FALSE,4.91E+15,,subsynth 3378,,subsynth_3378.wav,5.72E+15,single synthesizer,,,
4.92E+15,subsynth 3378 - 4917327518760960.wav,sound recording,FALSE,TRUE,FALSE,4.91E+15,,subsynth 3378,,subsynth_3378.wav,5.72E+15,single synthesizer,,,
4.84E+15,subsynth 3378 - 4840241445732352.wav,sound recording,FALSE,TRUE,FALSE,4.91E+15,,subsynth 3378,,subsynth_3378.wav,5.72E+15,single synthesizer,,,
4.93E+15,subsynth 3378 - 4925550233649152.wav,sound recording,TRUE,FALSE,FALSE,4.91E+15,Mostly satisfied,subsynth 3378,,subsynth_3378.wav,5.72E+15,single synthesizer,Bell ringing may be in schools or churches,Confident,
4.9E+15,subsynth 2160 - 4901068920061952.wav,sound recording,TRUE,FALSE,FALSE,4.91E+15,Somewhat satisfied,subsynth 2160,,subsynth_2160.wav,4.8E+15,single synthesizer,Sound when exposed to high volume,Confident,
5.87E+15,filter bubble - 5869264070246400.wav,sound recording,TRUE,FALSE,FALSE,4.91E+15,Somewhat satisfied,filter bubble,,filter_bubble.wav,4.96E+15,commercial synthesizers,Warning alarm used during emergency.,Confident,
6.22E+15,subsynth 1768 - 6215670362537984.wav,sound recording,TRUE,FALSE,FALSE,4.91E+15,Mostly satisfied,subsynth 1768,,subsynth_1768.wav,5.46E+15,single synthesizer,While adjusting mice voice during functions.,Confident,
5.1E+15,subsynth 2917 - 5099507146555392.wav,sound recording,FALSE,TRUE,TRUE,4.91E+15,,subsynth 2917,,subsynth_2917.wav,4.59E+15,single synthesizer,,,
5.15E+15,subsynth 2917 - 5146305110212608.wav,sound recording,FALSE,TRUE,TRUE,4.91E+15,,subsynth 2917,,subsynth_2917.wav,4.59E+15,single synthesizer,,,
5.99E+15,filter bubble - 5990730040344576.wav,sound recording,FALSE,TRUE,FALSE,4.91E+15,,filter bubble,,filter_bubble.wav,4.96E+15,commercial synthesizers,,,
5.29E+15,subsynth 2917 - 5293392707715072.wav,sound recording,FALSE,FALSE,TRUE,4.91E+15,Mostly satisfied,subsynth 2917,,subsynth_2917.wav,4.59E+15,single synthesizer,Wind blowing during thunderstorm.,Neutral,
5.39E+15,triangle - 5390988189106176.wav,sound recording,FALSE,TRUE,TRUE,5.2E+15,,triangle,,triangle.wav,4.64E+15,acoustic instruments,,,
5.67E+15,triangle - 5669798138609664.wav,sound recording,FALSE,TRUE,TRUE,5.2E+15,,triangle,,triangle.wav,4.64E+15,acoustic instruments,,,
6.74E+15,woodblock - 6735952902881280.wav,sound recording,FALSE,TRUE,FALSE,5.2E+15,,woodblock,,woodblock.wav,5.84E+15,acoustic instruments,,,
4.54E+15,woodblock - 4536929647329280.wav,sound recording,TRUE,FALSE,FALSE,5.2E+15,Mostly satisfied,woodblock,,woodblock.wav,5.84E+15,acoustic instruments,knuckle tapping metal surface,Confident,
5.92E+15,woodblock - 5915605559410688.wav,sound recording,FALSE,TRUE,FALSE,5.2E+15,,woodblock,,woodblock.wav,5.84E+15,acoustic instruments,,,
4.57E+15,woodblock - 4574579330646016.wav,sound recording,FALSE,TRUE,FALSE,5.2E+15,,woodblock,,woodblock.wav,5.84E+15,acoustic instruments,,,
4.95E+15,triangle - 4950466278457344.wav,sound recording,FALSE,FALSE,TRUE,5.2E+15,Somewhat dissatisfied,triangle,,triangle.wav,4.64E+15,acoustic instruments,hitting a cymbal,Not so confident,
5.4E+15,triangle - 5399947490885632.wav,sound recording,FALSE,TRUE,TRUE,5.2E+15,,triangle,,triangle.wav,4.64E+15,acoustic instruments,,,
6.62E+15,triangle - 6615272911798272.wav,sound recording,FALSE,TRUE,TRUE,5.2E+15,,triangle,,triangle.wav,4.64E+15,acoustic instruments,,,
6.67E+15,triangle - 6667400929869824.wav,sound recording,FALSE,TRUE,TRUE,5.2E+15,,triangle,,triangle.wav,4.64E+15,acoustic instruments,,,
6.17E+15,chinese cymbal (hit with a stick) - 6167848988704768.wav,sound recording,TRUE,FALSE,FALSE,5.2E+15,Somewhat satisfied,chinese cymbal (hit with a stick),,chinese_cymbal_hit_with_a_stick.wav,4.51E+15,acoustic instruments,hitting a gong,Confident,
5.89E+15,vibraphone (sustained) - 5888087703945216.wav,sound recording,TRUE,FALSE,FALSE,5.2E+15,Somewhat satisfied,vibraphone (sustained),,vibraphone_sustained.wav,6.05E+15,acoustic instruments,plucking guitar string,Confident,
5.73E+15,violin (bowed) - 5732438089138176.wav,sound recording,TRUE,FALSE,FALSE,5.2E+15,Somewhat satisfied,violin (bowed),,violin_bowed.wav,4.78E+15,acoustic instruments,vehicle horn honking,Confident,
6.62E+15,triangle - 6615178422517760.wav,sound recording,TRUE,FALSE,FALSE,6.14E+15,Mostly dissatisfied,triangle,,triangle.wav,4.64E+15,acoustic instruments,Bell ringing,Very confident,
5.69E+15,tambourine (shake roll) - 5687905720729600.wav,sound recording,TRUE,FALSE,FALSE,6.14E+15,Completely dissatisfied,tambourine (shake roll),,tambourine_shake_roll.wav,5.56E+15,acoustic instruments,tambourine ,Not so confident,
6.08E+15,windgong - 6079312532865024.wav,sound recording,TRUE,FALSE,FALSE,6.14E+15,Mostly dissatisfied,windgong,,windgong.wav,4.71E+15,acoustic instruments,A chinese gong,Neutral,
6.63E+15,crotale - 6628299547607040.wav,sound recording,TRUE,FALSE,FALSE,6.14E+15,Somewhat satisfied,crotale,,crotale.wav,6.48E+15,acoustic instruments,bicycle bell ringing,Neutral,
5.82E+15,violin (plucked) - 5822159955951616.wav,sound recording,FALSE,FALSE,TRUE,6.14E+15,Somewhat dissatisfied,violin (plucked),,violin_plucked.wav,6.54E+15,acoustic instruments,It seems a piano,Not so confident,
4.65E+15,camera - 4651155913179136.wav,sound recording,FALSE,TRUE,FALSE,5.93E+15,,camera,,camera_capturing.wav,5.36E+15,everyday,,,
6.55E+15,gong - 6549522868076544.wav,sound recording,TRUE,FALSE,FALSE,5.93E+15,Completely satisfied,gong,,gong_ringing.wav,4.7E+15,everyday,Chinese gong,Very confident,
5.45E+15,camera - 5454520955961344.wav,sound recording,TRUE,FALSE,FALSE,5.93E+15,Completely satisfied,camera,,camera_capturing.wav,5.36E+15,everyday,Photo camera ,Very confident,
4.71E+15,shuffling cards - 4707299725672448.wav,sound recording,TRUE,FALSE,FALSE,5.93E+15,Completely satisfied,shuffling cards,,cards_shuffling.wav,6.35E+15,everyday,cards being shuffled ,Very confident,
6.61E+15,helicopter - 6613440571375616.wav,sound recording,FALSE,FALSE,TRUE,5.93E+15,Completely satisfied,helicopter,,helicopter_flying.wav,5.54E+15,everyday,machine working ,Neutral,
6.3E+15,airplane - 6295518502191104.wav,sound recording,TRUE,FALSE,FALSE,5.93E+15,Mostly satisfied,airplane,,airplane_passing.wav,6.46E+15,everyday,airplane passing by ,Very confident,
4.79E+15,subsynth 2010 - 4791056017129472.wav,sound recording,FALSE,TRUE,TRUE,5.46E+15,,subsynth 2010,,subsynth_2010.wav,6.16E+15,single synthesizer,,,
6.63E+15,brushing teeth - 6630946858074112.wav,sound recording,TRUE,FALSE,FALSE,4.61E+15,Completely satisfied,brushing teeth,,toothbrush_brushing.wav,6.16E+15,everyday,teeth brushing,Very confident,
5.04E+15,telephone - 5040437790244864.wav,sound recording,FALSE,TRUE,TRUE,4.61E+15,,telephone,,telephone_ringing.wav,6.44E+15,everyday,,,
5.67E+15,monkey - 5671617594130432.wav,sound recording,FALSE,TRUE,FALSE,4.61E+15,,monkey,,monkey_calling.wav,6.6E+15,everyday,,,
